Base ;;;Extremo;;;motores;;;;;;;;;;;;;;;
Base X;Base Y;Base Z;Extremo X;Extremo Y;Extremo Z;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
-0,000177584;-0,000366901;0,000353704;0,016911131;0,002112815;0,252595338;0;0;500;-500;0;0;500;-500;-500;500;0;0;-500;500;0;0
-0,000227199;-0,000378482;0,00036458;0,023582843;0,014062082;0,252322272;0;0;500;-500;0;0;500;-500;-500;500;0;0;0;0;500;-500
-2,87872E-05;-5,87949E-05;9,47155E-05;0,010648793;0,010028216;0,253311878;0;0;500;-500;0;0;500;-500;-500;500;0;0;0;0;-500;500
-0,000101625;7,45832E-05;0,000481978;0,019701094;0,028153948;0,252637002;0;0;500;-500;0;0;500;-500;0;0;500;-500;500;-500;0;0
-0,000181664;-0,000362407;0,000338481;0,019767734;0,010589472;0,252709686;0;0;500;-500;0;0;500;-500;0;0;500;-500;-500;500;0;0
-0,000288407;-0,000143682;0,000712666;0,027092447;0,023104276;0,251525418;0;0;500;-500;0;0;500;-500;0;0;500;-500;0;0;500;-500
-9,5826E-05;-0,000137144;9,48869E-05;0,012527362;0,017843639;0,252978058;0;0;500;-500;0;0;500;-500;0;0;500;-500;0;0;-500;500
-0,000189897;-8,99339E-05;0,000226778;0,012207518;0,017220393;0,253338666;0;0;500;-500;0;0;500;-500;0;0;-500;500;500;-500;0;0
-0,000264814;-0,000338016;0,000397878;0,015880763;-0,00384737;0,251944733;0;0;500;-500;0;0;500;-500;0;0;-500;500;-500;500;0;0
-0,000180252;-0,000385848;0,000327883;0,020454092;0,008539434;0,252134871;0;0;500;-500;0;0;500;-500;0;0;-500;500;0;0;500;-500
-4,17663E-05;-9,59221E-06;-4,97808E-05;0,00829069;0,00421442;0,252519215;0;0;500;-500;0;0;500;-500;0;0;-500;500;0;0;-500;500
-0,000113506;-0,000116508;8,07053E-05;0,018713148;0,022658534;0,252646768;0;0;500;-500;0;0;500;-500;500;-500;0;0;500;-500;0;0
-0,000212869;-0,000402457;0,000328832;0,021673636;0,005680688;0,252223384;0;0;500;-500;0;0;500;-500;500;-500;0;0;-500;500;0;0
-0,000211418;-0,000346728;0,000331285;0,026782989;0,017083165;0,251669728;0;0;500;-500;0;0;500;-500;500;-500;0;0;0;0;500;-500
-0,000110329;-0,000135117;0,000100361;0,014229703;0,01342779;0,252770279;0;0;500;-500;0;0;500;-500;500;-500;0;0;0;0;-500;500
-6,88622E-05;-6,81791E-05;8,98558E-05;0,019384336;0,02000037;0,252686467;0;0;500;-500;0;0;500;-500;-500;500;0;0;500;-500;0;0
-0,000168409;-0,00036885;0,000316011;0,017136188;0,001463109;0,252560016;0;0;500;-500;0;0;500;-500;-500;500;0;0;-500;500;0;0
-0,00021452;-0,000370419;0,000328446;0,023868488;0,013670692;0,252133337;0;0;500;-500;0;0;500;-500;-500;500;0;0;0;0;500;-500
-2,52416E-05;-4,83347E-05;9,53594E-05;0,010927089;0,009645757;0,253392879;0;0;500;-500;0;0;500;-500;-500;500;0;0;0;0;-500;500
-0,000110022;7,56197E-05;0,000517554;0,01998723;0,028042869;0,252559335;0;0;500;-500;0;0;500;-500;0;0;500;-500;500;-500;0;0
-0,000184533;-0,000365102;0,000339864;0,020057942;0,010083189;0,25254891;0;0;500;-500;0;0;500;-500;0;0;500;-500;-500;500;0;0
-0,000285791;-0,000154458;0,000712063;0,027494408;0,022874619;0,251453499;0;0;500;-500;0;0;500;-500;0;0;500;-500;0;0;500;-500
-0,000104412;-0,000120657;9,14362E-05;0,012936321;0,017651967;0,253017875;0;0;500;-500;0;0;500;-500;0;0;500;-500;0;0;-500;500
-0,000104809;-0,000103763;9,54645E-05;0,012619469;0,017343876;0,253248307;0;0;500;-500;0;0;500;-500;0;0;-500;500;500;-500;0;0
-0,000197797;-0,000344793;0,000343979;0,01619168;-0,004216998;0,252123586;0;0;500;-500;0;0;500;-500;0;0;-500;500;-500;500;0;0
-0,000199491;-0,000376675;0,000339807;0,02095881;0,008518556;0,252038238;0;0;500;-500;0;0;500;-500;0;0;-500;500;0;0;500;-500
-4,57837E-05;1,22912E-05;-3,11402E-05;0,00876631;0,004234123;0,25253769;0;0;500;-500;0;0;500;-500;0;0;-500;500;0;0;-500;500
-7,91906E-05;-5,91799E-05;8,10028E-05;0,0114725;0,023947975;0,253001835;0;0;500;-500;500;-500;0;0;500;-500;0;0;500;-500;0;0
-0,000127755;-0,0004195;0,000323997;0,015834666;0,005906777;0,252760406;0;0;500;-500;500;-500;0;0;500;-500;0;0;-500;500;0;0
-0,000140165;-0,000350987;0,000354942;0,020314916;0,017551181;0,251958676;0;0;500;-500;500;-500;0;0;500;-500;0;0;0;0;500;-500
-7,73235E-05;-9,73871E-05;0,000103674;0,007122931;0,014121133;0,253085303;0;0;500;-500;500;-500;0;0;500;-500;0;0;0;0;-500;500
-8,97079E-05;-8,77063E-05;0,000120181;0,008946139;0,02099107;0,253291334;0;0;500;-500;500;-500;0;0;-500;500;0;0;500;-500;0;0
-1,94779E-05;2,44858E-05;-3,32357E-05;0,008320336;0,001892039;0,253145669;0;0;500;-500;500;-500;0;0;-500;500;0;0;-500;500;0;0
-7,44162E-05;-8,46161E-05;9,46192E-05;0,013951417;0,013810187;0,252759415;0;0;500;-500;500;-500;0;0;-500;500;0;0;0;0;500;-500
-5,52308E-06;2,91945E-05;-3,99432E-05;0,000330578;0,009911591;0,253471909;0;0;500;-500;500;-500;0;0;-500;500;0;0;0;0;-500;500
-6,90884E-05;-6,29267E-05;9,26375E-05;0,009071147;0,028596156;0,253075756;0;0;500;-500;500;-500;0;0;0;0;500;-500;500;-500;0;0
-3,01691E-05;-5,39197E-05;0,000112599;0,011150406;0,010433442;0,253104455;0;0;500;-500;500;-500;0;0;0;0;500;-500;-500;500;0;0
-9,33323E-05;-9,41221E-05;0,000108384;0,018009598;0,023457207;0,252004435;0;0;500;-500;500;-500;0;0;0;0;500;-500;0;0;500;-500
-7,45059E-05;-6,96645E-05;0,000105548;0,003008789;0,018797372;0,253286639;0;0;500;-500;500;-500;0;0;0;0;500;-500;0;0;-500;500
-7,16654E-05;-5,35904E-05;9,9317E-05;0,00305551;0,020174512;0,25313669;0;0;500;-500;500;-500;0;0;0;0;-500;500;500;-500;0;0
-0,000110379;-0,000337347;0,000184409;0,00854526;-0,002777786;0,252487962;0;0;500;-500;500;-500;0;0;0;0;-500;500;-500;500;0;0
-0,000148937;-4,90862E-05;0,000201782;0,012980895;0,010006893;0,252209504;0;0;500;-500;500;-500;0;0;0;0;-500;500;0;0;500;-500
-3,05095E-05;3,16063E-05;-1,57447E-05;-0,000288265;0,006914025;0,253114932;0;0;500;-500;500;-500;0;0;0;0;-500;500;0;0;-500;500
-8,40885E-05;-5,2416E-05;0,000113239;0,011232299;0,024269774;0,252821458;0;0;500;-500;500;-500;0;0;500;-500;0;0;500;-500;0;0
-0,000142266;-0,000407058;0,000341047;0,015770236;0,005901338;0,252561425;0;0;500;-500;500;-500;0;0;500;-500;0;0;-500;500;0;0
-0,000127244;-0,000349817;0,000338804;0,020150956;0,017873193;0,251859151;0;0;500;-500;500;-500;0;0;500;-500;0;0;0;0;500;-500
-8,74205E-05;-8,20572E-05;9,23218E-05;0,007128508;0,014492507;0,253114233;0;0;500;-500;500;-500;0;0;500;-500;0;0;0;0;-500;500
-9,26353E-05;-6,81302E-05;0,000115276;0,009300012;0,021324243;0,253191368;0;0;500;-500;500;-500;0;0;-500;500;0;0;500;-500;0;0
-2,17786E-05;2,87513E-05;-5,03267E-05;0,008549962;0,001992918;0,253049838;0;0;500;-500;500;-500;0;0;-500;500;0;0;-500;500;0;0
-8,03648E-05;-7,3787E-05;7,46048E-05;0,014426203;0,014082484;0,252559868;0;0;500;-500;500;-500;0;0;-500;500;0;0;0;0;500;-500
-1,6685E-05;5,64049E-05;-4,63266E-05;0,000767393;0,010342239;0,253418402;0;0;500;-500;500;-500;0;0;-500;500;0;0;0;0;-500;500
-0,000143357;-3,06291E-05;0,000185787;0,009644174;0,029064627;0,252599709;0;0;500;-500;500;-500;0;0;0;0;500;-500;500;-500;0;0
-3,28206E-05;-4,50602E-05;0,00010425;0,011464491;0,010480055;0,253140928;0;0;500;-500;500;-500;0;0;0;0;500;-500;-500;500;0;0
-8,43846E-05;-7,20715E-05;0,000116137;0,018512937;0,023465504;0,252193965;0;0;500;-500;500;-500;0;0;0;0;500;-500;0;0;500;-500
-6,06825E-05;-7,24355E-05;0,00011287;0,003455325;0,019040478;0,253176142;0;0;500;-500;500;-500;0;0;0;0;500;-500;0;0;-500;500
-6,76045E-05;-5,33888E-05;0,000100953;0,00338086;0,020681533;0,253099703;0;0;500;-500;500;-500;0;0;0;0;-500;500;500;-500;0;0
-9,69004E-05;-0,000356384;0,000133192;0,008865319;-0,002605046;0,252465498;0;0;500;-500;500;-500;0;0;0;0;-500;500;-500;500;0;0
-6,66328E-05;-7,29806E-05;0,000100995;0,013353912;0,010480896;0,252088274;0;0;500;-500;500;-500;0;0;0;0;-500;500;0;0;500;-500
-2,79382E-05;2,64415E-05;-3,4928E-05;3,62787E-05;0,007375686;0,252900548;0;0;500;-500;500;-500;0;0;0;0;-500;500;0;0;-500;500
-9,34562E-05;-0,000126464;6,87686E-05;0,020087725;0,023567325;0,251994578;0;0;500;-500;0;0;500;-500;500;-500;0;0;500;-500;0;0
-0,000190142;-0,000365918;0,000325361;0,02289791;0,005359551;0,251883298;0;0;500;-500;0;0;500;-500;500;-500;0;0;-500;500;0;0
-0,000202116;-0,000347943;0,000335919;0,028376136;0,017365328;0,251118513;0;0;500;-500;0;0;500;-500;500;-500;0;0;0;0;500;-500
-0,000106681;-0,00014051;0,000118631;0,015811519;0,013366953;0,252527682;0;0;500;-500;0;0;500;-500;500;-500;0;0;0;0;-500;500
-0,000118651;0,000243968;0,000495005;0,021558611;0,021351457;0,252257661;0;0;500;-500;0;0;500;-500;-500;500;0;0;500;-500;0;0
-0,000192402;-0,000339825;0,000356993;0,018505097;0,001109367;0,252234518;0;0;500;-500;0;0;500;-500;-500;500;0;0;-500;500;0;0
-0,000222925;-0,000369214;0,00034763;0,025855409;0,01420022;0,251501634;0;0;500;-500;0;0;500;-500;-500;500;0;0;0;0;500;-500
-5,72265E-05;-8,58458E-05;0,000114967;0,012879411;0,010034086;0,25314937;0;0;500;-500;0;0;500;-500;-500;500;0;0;0;0;-500;500
-0,000155755;5,9951E-05;0,000513745;0,022697761;0,029326399;0,251720019;0;0;500;-500;0;0;500;-500;0;0;500;-500;500;-500;0;0
-0,000192593;-0,000356138;0,000340079;0,021890739;0,00953372;0,252221557;0;0;500;-500;0;0;500;-500;0;0;500;-500;-500;500;0;0
-0,000288557;-0,000165076;0,000738847;0,029832623;0,022992868;0,25105631;0;0;500;-500;0;0;500;-500;0;0;500;-500;0;0;500;-500
-0,000104173;-0,000126564;8,95892E-05;0,015499201;0,018309071;0,252879428;0;0;500;-500;0;0;500;-500;0;0;500;-500;0;0;-500;500
-8,43989E-05;-7,41645E-05;9,69528E-05;0,014444413;0,018782083;0,252665261;0;0;500;-500;0;0;500;-500;0;0;-500;500;500;-500;0;0
-0,000190762;-0,000334482;0,000351039;0,017385358;-0,004649818;0,251806562;0;0;500;-500;0;0;500;-500;0;0;-500;500;-500;500;0;0
-0,000213287;-0,000364575;0,000350021;0,022408096;0,008445726;0,251543918;0;0;500;-500;0;0;500;-500;0;0;-500;500;0;0;500;-500
-4,39098E-05;4,15462E-06;-3,40932E-05;0,010118489;0,004497803;0,252506089;0;0;500;-500;0;0;500;-500;0;0;-500;500;0;0;-500;500
-0,00010538;-0,00013663;0,000100068;0,021392157;0,023612763;0,25195371;0;0;500;-500;0;0;500;-500;500;-500;0;0;500;-500;0;0
-0,000214699;-0,000361493;0,000339996;0,024525072;0,005351252;0,251711316;0;0;500;-500;0;0;500;-500;500;-500;0;0;-500;500;0;0
-0,000217716;6,53251E-05;0,000761509;0,029445407;0,017359081;0,250746907;0;0;500;-500;0;0;500;-500;500;-500;0;0;0;0;500;-500
-0,000124068;-0,000137034;0,000106177;0,016980865;0,01323488;0,252520139;0;0;500;-500;0;0;500;-500;500;-500;0;0;0;0;-500;500
-0,00011613;4,27828E-05;0,000778112;0,02224696;0,021545913;0,252244676;0;0;500;-500;0;0;500;-500;-500;500;0;0;500;-500;0;0
-0,000186656;-0,000318297;0,000351674;0,019089516;0,000948346;0,252153122;0;0;500;-500;0;0;500;-500;-500;500;0;0;-500;500;0;0
-0,00021829;-0,000370756;0,000332179;0,026561004;0,014100103;0,251404831;0;0;500;-500;0;0;500;-500;-500;500;0;0;0;0;500;-500
-9,06783E-05;-9,96572E-05;0,000131412;0,014268649;0,010199278;0,253053648;0;0;500;-500;0;0;500;-500;-500;500;0;0;0;0;-500;500
-0,000154507;-0,000127021;0,000781645;0,024094603;0,029760359;0,251662528;0;0;500;-500;0;0;500;-500;0;0;500;-500;500;-500;0;0
-0,000184541;-0,000343272;0,000313876;0,023220665;0,009893177;0,252052425;0;0;500;-500;0;0;500;-500;0;0;500;-500;-500;500;0;0
-0,00028034;-0,000170206;0,000687906;0,030865037;0,02326783;0,25082345;0;0;500;-500;0;0;500;-500;0;0;500;-500;0;0;500;-500
-6,74404E-05;-6,2473E-05;7,8404E-05;0,017827137;0,019032929;0,252714599;0;0;500;-500;0;0;500;-500;0;0;500;-500;0;0;-500;500
-6,12463E-05;-4,23043E-05;8,21414E-05;0,015685688;0,019344806;0,252509556;0;0;500;-500;0;0;500;-500;0;0;-500;500;500;-500;0;0
-0,0001939;-0,000322879;0,000338533;0,018881798;-0,004444878;0,251501603;0;0;500;-500;0;0;500;-500;0;0;-500;500;-500;500;0;0
-0,000205425;-0,000348606;0,000332178;0,023662986;0,00871528;0,251380749;0;0;500;-500;0;0;500;-500;0;0;-500;500;0;0;500;-500
-9,42163E-05;-1,07343E-05;0,000235539;0,011949697;0,004885212;0,25235316;0;0;500;-500;0;0;500;-500;0;0;-500;500;0;0;-500;500
-0,000122158;-0,000100317;0,000119843;0,012396189;0,035626026;0,251728409;400;-400;0;0;400;-400;0;0;800;-800;0;0;800;-800;0;0
-0,00017148;-0,000319329;0,000345756;0,019566007;0,003485383;0,251416864;400;-400;0;0;400;-400;0;0;800;-800;0;0;-800;800;0;0
-0,000286626;-0,000219527;0,000700294;0,026065643;0,023867296;0,25009571;400;-400;0;0;400;-400;0;0;800;-800;0;0;0;0;800;-800
-7,33613E-05;-6,06109E-05;0,000100203;0,00668213;0,018971632;0,252420832;400;-400;0;0;400;-400;0;0;800;-800;0;0;0;0;-800;800
-9,14382E-05;-5,98525E-05;9,25331E-05;0,011391646;0,029018667;0,252452317;400;-400;0;0;400;-400;0;0;-800;800;0;0;800;-800;0;0
-7,24685E-05;-0,000272201;0,000186064;0,00903355;-0,002475748;0,252170665;400;-400;0;0;400;-400;0;0;-800;800;0;0;-800;800;0;0
-5,36493E-05;-0,000264073;0,000391767;0,019615621;0,018396903;0,251100912;400;-400;0;0;400;-400;0;0;-800;800;0;0;0;0;800;-800
1,02443E-05;9,08913E-05;9,95282E-06;-0,000535198;0,012107034;0,253083305;400;-400;0;0;400;-400;0;0;-800;800;0;0;0;0;-800;800
-0,000132785;2,01359E-05;0,000119274;0,012313337;0,0420683;0,251174046;400;-400;0;0;400;-400;0;0;0;0;800;-800;800;-800;0;0
4,87057E-06;-2,76049E-05;0,000127765;0,010982833;0,007901656;0,251689269;400;-400;0;0;400;-400;0;0;0;0;800;-800;-800;800;0;0
-0,000141257;-0,000173004;0,000731003;0,024433751;0,033466902;0,24930135;400;-400;0;0;400;-400;0;0;0;0;800;-800;0;0;800;-800
-6,12957E-05;-3,73772E-05;0,000124547;0,000753727;0,024806166;0,252594032;400;-400;0;0;400;-400;0;0;0;0;800;-800;0;0;-800;800
-6,86419E-05;-2,60551E-05;0,00010647;-0,002119822;0,028390557;0,252368838;400;-400;0;0;400;-400;0;0;0;0;-800;800;800;-800;0;0
-0,000107012;-0,000205115;0,000196318;0,007149853;-0,010656766;0,251004478;400;-400;0;0;400;-400;0;0;0;0;-800;800;-800;800;0;0
-6,76936E-05;-5,90452E-05;0,000136093;0,012909666;0,011863574;0,251397708;400;-400;0;0;400;-400;0;0;0;0;-800;800;0;0;800;-800
9,42476E-06;8,7661E-05;-3,63572E-05;-0,005986549;0,007945455;0,252397906;400;-400;0;0;400;-400;0;0;0;0;-800;800;0;0;-800;800
-0,000117836;-0,000111706;0,000118512;0,013097285;0,035738358;0,251492864;400;-400;0;0;400;-400;0;0;800;-800;0;0;800;-800;0;0
-0,000176929;-0,000330635;0,000373781;0,021026595;0,004007729;0,250826177;400;-400;0;0;400;-400;0;0;800;-800;0;0;-800;800;0;0
-0,000274707;-0,00020286;0,000743757;0,026198749;0,023750649;0,250021039;400;-400;0;0;400;-400;0;0;800;-800;0;0;0;0;800;-800
-6,54093E-05;-6,85434E-05;0,00010901;0,007425916;0,018586535;0,252167868;400;-400;0;0;400;-400;0;0;800;-800;0;0;0;0;-800;800
-8,94742E-05;-6,47969E-05;0,000105007;0,011922484;0,028995629;0,252402745;400;-400;0;0;400;-400;0;0;-800;800;0;0;800;-800;0;0
-6,61713E-05;-0,000273712;0,000183946;0,009703786;-0,002292409;0,251978496;400;-400;0;0;400;-400;0;0;-800;800;0;0;-800;800;0;0
-6,83467E-05;-0,000285066;0,000346553;0,020067443;0,018499174;0,250871834;400;-400;0;0;400;-400;0;0;-800;800;0;0;0;0;800;-800
1,29322E-05;6,69665E-05;-2,84195E-05;0,000169134;0,012189896;0,253242611;400;-400;0;0;400;-400;0;0;-800;800;0;0;0;0;-800;800
-8,27984E-05;-0,000144668;0,000412703;0,013657454;0,042929269;0,250899724;400;-400;0;0;400;-400;0;0;0;0;800;-800;800;-800;0;0
4,07077E-06;-2,85842E-05;8,60191E-05;0,012121077;0,009479078;0,251706515;400;-400;0;0;400;-400;0;0;0;0;800;-800;-800;800;0;0
-0,000171533;-0,000193336;0,000723669;0,025111755;0,033623887;0,24907954;400;-400;0;0;400;-400;0;0;0;0;800;-800;0;0;800;-800
-6,26666E-05;-2,70393E-05;0,000109205;0,001218492;0,024753925;0,252564659;400;-400;0;0;400;-400;0;0;0;0;800;-800;0;0;-800;800
-7,08691E-05;-2,89957E-05;9,3053E-05;-0,001424809;0,028377914;0,252227837;400;-400;0;0;400;-400;0;0;0;0;-800;800;800;-800;0;0
-0,000202501;-0,000151762;0,000315503;0,007696363;-0,010523568;0,250821466;400;-400;0;0;400;-400;0;0;0;0;-800;800;-800;800;0;0
-6,84228E-05;-6,59365E-05;0,000110102;0,013443979;0,011959676;0,251198251;400;-400;0;0;400;-400;0;0;0;0;-800;800;0;0;800;-800
-9,20711E-06;7,01974E-05;-3,19625E-05;-0,005514351;0,007981301;0,252243985;400;-400;0;0;400;-400;0;0;0;0;-800;800;0;0;-800;800
-7,03793E-05;-0,000369846;0,000380222;0,021596358;0,036267206;0,250960044;400;-400;0;0;0;0;400;-400;800;-800;0;0;800;-800;0;0
-0,000182241;-0,000342265;0,000354322;0,026495476;0,004463697;0,250220344;400;-400;0;0;0;0;400;-400;800;-800;0;0;-800;800;0;0
-0,000293998;-0,00027881;0,000715017;0,032881264;0,02428224;0,24906148;400;-400;0;0;0;0;400;-400;800;-800;0;0;0;0;800;-800
-9,41825E-05;-9,80594E-05;9,58854E-05;0,01424898;0,018383915;0,25178602;400;-400;0;0;0;0;400;-400;800;-800;0;0;0;0;-800;800
-0,000124202;5,49914E-05;0,000484314;0,023169626;0,030366743;0,251283555;400;-400;0;0;0;0;400;-400;-800;800;0;0;800;-800;0;0
-0,000136903;-0,000288347;0,000344794;0,016523222;-0,003393044;0,251478066;400;-400;0;0;0;0;400;-400;-800;800;0;0;-800;800;0;0
-0,000179619;-1,1044E-05;0,000741254;0,029268295;0,01871152;0,24984892;400;-400;0;0;0;0;400;-400;-800;800;0;0;0;0;800;-800
-4,3263E-05;-6,64515E-05;6,88825E-05;0,010035258;0,012383799;0,252713451;400;-400;0;0;0;0;400;-400;-800;800;0;0;0;0;-800;800
-0,000323381;-0,000291555;0,000799178;0,025837603;0,044695319;0,249756682;400;-400;0;0;0;0;400;-400;0;0;800;-800;800;-800;0;0
-0,000159193;-0,000322541;0,000344611;0,01991584;0,009424194;0,251373803;400;-400;0;0;0;0;400;-400;0;0;800;-800;-800;800;0;0
-0,000304453;-0,000296014;0,00072924;0,035117692;0,033997679;0,247892772;400;-400;0;0;0;0;400;-400;0;0;800;-800;0;0;800;-800
-6,52246E-05;-4,71574E-05;0,000115489;0,011753751;0,025272874;0,252059742;400;-400;0;0;0;0;400;-400;0;0;800;-800;0;0;-800;800
-5,12493E-05;-2,3353E-05;9,03678E-05;0,008238451;0,02842051;0,252080072;400;-400;0;0;0;0;400;-400;0;0;-800;800;800;-800;0;0
-0,000272246;-0,000298052;0,000414016;0,014197232;-0,012476772;0,249965345;400;-400;0;0;0;0;400;-400;0;0;-800;800;-800;800;0;0
-0,000153193;-0,000355111;0,000361396;0,020132762;0,010107066;0,250759724;400;-400;0;0;0;0;400;-400;0;0;-800;800;0;0;800;-800
-1,94799E-05;6,38728E-05;-2,90096E-05;0,002815636;0,006229639;0,252134556;400;-400;0;0;0;0;400;-400;0;0;-800;800;0;0;-800;800
-0,000135498;-0,000423641;0,000341264;0,022531036;0,036081728;0,250790634;400;-400;0;0;0;0;400;-400;800;-800;0;0;800;-800;0;0
-0,000188777;-0,00031814;0,000367612;0,027719061;0,004195107;0,250112926;400;-400;0;0;0;0;400;-400;800;-800;0;0;-800;800;0;0
-0,000306215;-0,000293089;0,000734367;0,033541971;0,024098206;0,248894496;400;-400;0;0;0;0;400;-400;800;-800;0;0;0;0;800;-800
-7,15413E-05;-5,74595E-05;9,84543E-05;0,015298314;0,018136662;0,25177852;400;-400;0;0;0;0;400;-400;800;-800;0;0;0;0;-800;800
-0,000116056;-0,000170325;0,00077102;0,023816178;0,030669152;0,251208132;400;-400;0;0;0;0;400;-400;-800;800;0;0;800;-800;0;0
-0,000138207;-0,000289869;0,000351619;0,01726862;-0,003437443;0,251165467;400;-400;0;0;0;0;400;-400;-800;800;0;0;-800;800;0;0
-0,000176053;-2,2276E-05;0,000740022;0,02969098;0,018739558;0,249829856;400;-400;0;0;0;0;400;-400;-800;800;0;0;0;0;800;-800
-5,75049E-05;-7,27114E-05;0,000111788;0,010717919;0,012355017;0,252598374;400;-400;0;0;0;0;400;-400;-800;800;0;0;0;0;-800;800
-0,000351067;-0,000321464;0,000821753;0,026495044;0,044823045;0,249664127;400;-400;0;0;0;0;400;-400;0;0;800;-800;800;-800;0;0
-0,000159589;-0,000309877;0,000365797;0,02095118;0,009352912;0,251024403;400;-400;0;0;0;0;400;-400;0;0;800;-800;-800;800;0;0
-0,00029614;-0,000290628;0,000731022;0,035561175;0,033861772;0,247678176;400;-400;0;0;0;0;400;-400;0;0;800;-800;0;0;800;-800
-6,69274E-05;-5,83918E-05;8,82846E-05;0,012500657;0,025206907;0,252066325;400;-400;0;0;0;0;400;-400;0;0;800;-800;0;0;-800;800
-7,4325E-05;-6,02523E-05;0,000102839;0,008937279;0,028853531;0,251896038;400;-400;0;0;0;0;400;-400;0;0;-800;800;800;-800;0;0
-0,000196794;-0,000315125;0,000332455;0,014882009;-0,012423544;0,249795819;400;-400;0;0;0;0;400;-400;0;0;-800;800;-800;800;0;0
-0,000162372;-0,000354404;0,000321309;0,021052947;0,010234596;0,250430757;400;-400;0;0;0;0;400;-400;0;0;-800;800;0;0;800;-800
-1,27363E-05;5,89285E-05;-1,22295E-05;0,003682591;0,006632615;0,252189917;400;-400;0;0;0;0;400;-400;0;0;-800;800;0;0;-800;800
-7,80562E-05;-0,000128174;0,000804606;0,023364993;0,031335887;0,251257702;-400;400;0;0;400;-400;0;0;800;-800;0;0;800;-800;0;0
-0,000199353;-0,000363308;0,00034443;0,031482213;-0,000980429;0,249313872;-400;400;0;0;400;-400;0;0;800;-800;0;0;-800;800;0;0
-0,000268929;-0,000184416;0,000710612;0,036335256;0,018059715;0,249121501;-400;400;0;0;400;-400;0;0;800;-800;0;0;0;0;800;-800
-0,000112193;-0,000438822;0,000310861;0,017613687;0,012264759;0,251893307;-400;400;0;0;400;-400;0;0;800;-800;0;0;0;0;-800;800
-0,000118281;0,000110893;0,000480075;0,022652433;0,025113054;0,251970272;-400;400;0;0;400;-400;0;0;-800;800;0;0;800;-800;0;0
-0,000151537;-0,000305108;0,000363728;0,019747077;-0,007257892;0,251137583;-400;400;0;0;400;-400;0;0;-800;800;0;0;-800;800;0;0
-0,000190702;-0,000352938;0,000321106;0,030185038;0,013383157;0,250195435;-400;400;0;0;400;-400;0;0;-800;800;0;0;0;0;800;-800
1,94568E-05;-2,06874E-05;7,42664E-05;0,010117867;0,007158616;0,252895979;-400;400;0;0;400;-400;0;0;-800;800;0;0;0;0;-800;800
-0,000196837;-0,000428244;0,000400831;0,023993702;0,038967464;0,250718389;-400;400;0;0;400;-400;0;0;0;0;800;-800;800;-800;0;0
-0,000165809;-0,000319148;0,000350004;0,023301322;0,004724224;0,250902298;-400;400;0;0;400;-400;0;0;0;0;800;-800;-800;800;0;0
-0,000278697;-0,000204281;0,0007229;0,035329004;0,028195448;0,248625053;-400;400;0;0;400;-400;0;0;0;0;800;-800;0;0;800;-800
-8,26175E-05;-0,000116134;8,14308E-05;0,012229435;0,01971935;0,25239874;-400;400;0;0;400;-400;0;0;0;0;800;-800;0;0;-800;800
-5,69154E-05;-4,31699E-05;9,46479E-05;0,007719504;0,02537407;0,252213592;-400;400;0;0;400;-400;0;0;0;0;-800;800;800;-800;0;0
-0,000167951;-0,000320044;0,000335454;0,018307093;-0,015607383;0,249576036;-400;400;0;0;400;-400;0;0;0;0;-800;800;-800;800;0;0
-0,000202952;-0,00034723;0,000368955;0,023990066;0,00622727;0,250279026;-400;400;0;0;400;-400;0;0;0;0;-800;800;0;0;800;-800
-2,11859E-05;4,56495E-05;-4,65397E-05;0,005129918;0,002607561;0,251804547;-400;400;0;0;400;-400;0;0;0;0;-800;800;0;0;-800;800
-0,000158538;-0,000178174;0,000768018;0,024398827;0,031200469;0,251164655;-400;400;0;0;400;-400;0;0;800;-800;0;0;800;-800;0;0
-0,000199197;-0,000365097;0,000322164;0,032207747;-0,00091964;0,249172948;-400;400;0;0;400;-400;0;0;800;-800;0;0;-800;800;0;0
-0,000275946;-0,000185031;0,000716243;0,03684123;0,01789895;0,248771751;-400;400;0;0;400;-400;0;0;800;-800;0;0;0;0;800;-800
-0,000145056;-0,000408389;0,000338581;0,018578619;0,012632227;0,251659394;-400;400;0;0;400;-400;0;0;800;-800;0;0;0;0;-800;800
-0,000130512;-0,000114954;0,000784876;0,023536919;0,025720996;0,251752184;-400;400;0;0;400;-400;0;0;-800;800;0;0;800;-800;0;0
-0,00015383;-0,000301914;0,000306746;0,02050889;-0,007197418;0,25097967;-400;400;0;0;400;-400;0;0;-800;800;0;0;-800;800;0;0
-0,000182918;-0,00034436;0,000311908;0,031150939;0,013813057;0,249971604;-400;400;0;0;400;-400;0;0;-800;800;0;0;0;0;800;-800
-2,93512E-06;-2,86126E-05;7,40043E-05;0,011508203;0,006438709;0,252458842;-400;400;0;0;400;-400;0;0;-800;800;0;0;0;0;-800;800
-0,000208305;-0,000265076;0,000806332;0,025471027;0,039789111;0,250280067;-400;400;0;0;400;-400;0;0;0;0;800;-800;800;-800;0;0
-0,000175415;-0,000325499;0,000361057;0,024263061;0,004948663;0,250707623;-400;400;0;0;400;-400;0;0;0;0;800;-800;-800;800;0;0
-0,000291468;-0,000196193;0,000737314;0,036242105;0,028507653;0,248202491;-400;400;0;0;400;-400;0;0;0;0;800;-800;0;0;800;-800
